Description                                                                                                                                                                                                      ,Price       ,Rating             ,Review Count             ,URL
"(Refurbished) Motorola razr 40 (Summer Lilac, 8GB RAM, 256GB Storage) | External AMOLED Display | 6.9"" AMOLED 144Hz Display | 64MP Main Camera | Android 13"                                                   ,"₹35,995"   ,3.0 out of 5 stars ,1                        ,https://www.amazon.in/Refurbished-Motorola-Storage-External-Display/dp/B0CV152MT4/ref=sr_1_72?dib=eyJ2IjoiMSJ9.x_KU-zIAhO7VkN-bJr5OdXXy5VyNDsU3AlSH8LqPYg-54YUrrqHLrCS7IcWYsImaXRFR-itRsmkya_a94ZygYPWjeEEJnJC5l_Fgf5PLMCfvrYErBvcJVOzQMVK4OWqpZja9BW3vrfWO-fe67KtzXygr3nt4jhsMB-bW99oD1KnEUQC9ipADjCG69DGrYt4aLLD24kacuGXGmorwPDqW30g8TWksMb8Npp2-d7utoFQ.4pu3b-zY6RHv2BCOdGPDhiWZNm80sM7eI5-5ZI9-vtc&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021393&sr=8-72
"Motorola G04 4G (Sea Green, 4GB RAM, 64GB Storage) | up to 8GB with RAM Boost | 6.6"" Punch Hole Display | 16MP Rear Camera | 5MP Front Camera | IP 52 Water-Repellent Design | 5000 mAh |Android 14"           ,"₹7,179"    ,3.6 out of 5 stars ,14                       ,https://www.amazon.in/Motorola-Storage-Display-Water-Repellent-Android/dp/B0CW5Y576P/ref=sr_1_73?dib=eyJ2IjoiMSJ9.x_KU-zIAhO7VkN-bJr5OdXXy5VyNDsU3AlSH8LqPYg-54YUrrqHLrCS7IcWYsImaXRFR-itRsmkya_a94ZygYPWjeEEJnJC5l_Fgf5PLMCfvrYErBvcJVOzQMVK4OWqpZja9BW3vrfWO-fe67KtzXygr3nt4jhsMB-bW99oD1KnEUQC9ipADjCG69DGrYt4aLLD24kacuGXGmorwPDqW30g8TWksMb8Npp2-d7utoFQ.4pu3b-zY6RHv2BCOdGPDhiWZNm80sM7eI5-5ZI9-vtc&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021393&sr=8-73
"Motorola E13 4G (Aurora Green, 8GB RAM, 128GB Storage) | Upto 1TB MicroSD Expandable | 6.5 Inch IPS LCD Display with 60Hz Refresh Rate | UNISOC T606 Processor | Face Unlock | IP52 Water Repellent"            ,"₹8,699"    ,4.1 out of 5 stars ,184                      ,https://www.amazon.in/Motorola-Storage-Expandable-Processor-Repellent/dp/B0CGJBFWN3/ref=sr_1_74?dib=eyJ2IjoiMSJ9.x_KU-zIAhO7VkN-bJr5OdXXy5VyNDsU3AlSH8LqPYg-54YUrrqHLrCS7IcWYsImaXRFR-itRsmkya_a94ZygYPWjeEEJnJC5l_Fgf5PLMCfvrYErBvcJVOzQMVK4OWqpZja9BW3vrfWO-fe67KtzXygr3nt4jhsMB-bW99oD1KnEUQC9ipADjCG69DGrYt4aLLD24kacuGXGmorwPDqW30g8TWksMb8Npp2-d7utoFQ.4pu3b-zY6RHv2BCOdGPDhiWZNm80sM7eI5-5ZI9-vtc&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021393&sr=8-74
"(Refurbished) Motorola Edge 40 Neo (Caneel Bay, 128 GB) (8 GB RAM)"                                                                                                                                             ,"₹20,499"   ,                   ,New Price:               ,https://www.amazon.in/Motorola-Edge-Neo-Caneel-Bay/dp/B0CVW7G95M/ref=sr_1_75?dib=eyJ2IjoiMSJ9.x_KU-zIAhO7VkN-bJr5OdXXy5VyNDsU3AlSH8LqPYg-54YUrrqHLrCS7IcWYsImaXRFR-itRsmkya_a94ZygYPWjeEEJnJC5l_Fgf5PLMCfvrYErBvcJVOzQMVK4OWqpZja9BW3vrfWO-fe67KtzXygr3nt4jhsMB-bW99oD1KnEUQC9ipADjCG69DGrYt4aLLD24kacuGXGmorwPDqW30g8TWksMb8Npp2-d7utoFQ.4pu3b-zY6RHv2BCOdGPDhiWZNm80sM7eI5-5ZI9-vtc&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021393&sr=8-75
Motorola G04 4G 8/128 (Sea Green)                                                                                                                                                                                ,"₹8,285"    ,3.1 out of 5 stars ,23                       ,https://www.amazon.in/Motorola-G04-128-Sea-Green/dp/B0CW614N2S/ref=sr_1_76?dib=eyJ2IjoiMSJ9.x_KU-zIAhO7VkN-bJr5OdXXy5VyNDsU3AlSH8LqPYg-54YUrrqHLrCS7IcWYsImaXRFR-itRsmkya_a94ZygYPWjeEEJnJC5l_Fgf5PLMCfvrYErBvcJVOzQMVK4OWqpZja9BW3vrfWO-fe67KtzXygr3nt4jhsMB-bW99oD1KnEUQC9ipADjCG69DGrYt4aLLD24kacuGXGmorwPDqW30g8TWksMb8Npp2-d7utoFQ.4pu3b-zY6RHv2BCOdGPDhiWZNm80sM7eI5-5ZI9-vtc&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021393&sr=8-76
"realme narzo 50 5G (Hyper Blue, 4GB RAM+64GB Storage) Dimensity 810 5G Processor | 48MP Ultra HD Camera"                                                                                                        ,"₹15,998"   ,4.2 out of 5 stars ,"1,681"                  ,https://www.amazon.in/realme-Storage-Dimensity-Processor-Camera/dp/B09ZBF5Y4J/ref=sr_1_77?dib=eyJ2IjoiMSJ9.x_KU-zIAhO7VkN-bJr5OdXXy5VyNDsU3AlSH8LqPYg-54YUrrqHLrCS7IcWYsImaXRFR-itRsmkya_a94ZygYPWjeEEJnJC5l_Fgf5PLMCfvrYErBvcJVOzQMVK4OWqpZja9BW3vrfWO-fe67KtzXygr3nt4jhsMB-bW99oD1KnEUQC9ipADjCG69DGrYt4aLLD24kacuGXGmorwPDqW30g8TWksMb8Npp2-d7utoFQ.4pu3b-zY6RHv2BCOdGPDhiWZNm80sM7eI5-5ZI9-vtc&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021393&sr=8-77
"TECNO Spark 20C | Gravity Black, (16GB*+128GB) | 50MP Main Camera + 8MP Selfie | 90Hz Dot-in Display with Dynamic Port & Dual Speakers with DTS | 5000mAh Battery |18W Type-C | Helio G36 Processor"            ,"₹8,999"    ,4.1 out of 5 stars ,130                      ,https://www.amazon.in/Gravity-Display-Dynamic-Speakers-Processor/dp/B0CSJRH41L/ref=sr_1_78?dib=eyJ2IjoiMSJ9.x_KU-zIAhO7VkN-bJr5OdXXy5VyNDsU3AlSH8LqPYg-54YUrrqHLrCS7IcWYsImaXRFR-itRsmkya_a94ZygYPWjeEEJnJC5l_Fgf5PLMCfvrYErBvcJVOzQMVK4OWqpZja9BW3vrfWO-fe67KtzXygr3nt4jhsMB-bW99oD1KnEUQC9ipADjCG69DGrYt4aLLD24kacuGXGmorwPDqW30g8TWksMb8Npp2-d7utoFQ.4pu3b-zY6RHv2BCOdGPDhiWZNm80sM7eI5-5ZI9-vtc&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021393&sr=8-78
"Motorola One Action (Denim Blue, 128 GB) (4 GB RAM)"                                                                                                                                                            ,"₹9,800"    ,4.2 out of 5 stars ,186                      ,https://www.amazon.in/Motorola-One-Action-Denim-Blue/dp/B07YMZJ733/ref=sr_1_79?dib=eyJ2IjoiMSJ9.x_KU-zIAhO7VkN-bJr5OdXXy5VyNDsU3AlSH8LqPYg-54YUrrqHLrCS7IcWYsImaXRFR-itRsmkya_a94ZygYPWjeEEJnJC5l_Fgf5PLMCfvrYErBvcJVOzQMVK4OWqpZja9BW3vrfWO-fe67KtzXygr3nt4jhsMB-bW99oD1KnEUQC9ipADjCG69DGrYt4aLLD24kacuGXGmorwPDqW30g8TWksMb8Npp2-d7utoFQ.4pu3b-zY6RHv2BCOdGPDhiWZNm80sM7eI5-5ZI9-vtc&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021393&sr=8-79
"Motorola G04 4G (Concord Black, 4GB RAM, 64GB Storage)"                                                                                                                                                         ,"₹7,299"    ,3.8 out of 5 stars ,12                       ,https://www.amazon.in/Motorola-Concord-Black-64GB-Storage/dp/B0CW636N1B/ref=sr_1_80?dib=eyJ2IjoiMSJ9.x_KU-zIAhO7VkN-bJr5OdXXy5VyNDsU3AlSH8LqPYg-54YUrrqHLrCS7IcWYsImaXRFR-itRsmkya_a94ZygYPWjeEEJnJC5l_Fgf5PLMCfvrYErBvcJVOzQMVK4OWqpZja9BW3vrfWO-fe67KtzXygr3nt4jhsMB-bW99oD1KnEUQC9ipADjCG69DGrYt4aLLD24kacuGXGmorwPDqW30g8TWksMb8Npp2-d7utoFQ.4pu3b-zY6RHv2BCOdGPDhiWZNm80sM7eI5-5ZI9-vtc&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021393&sr=8-80
"Motorola G62 5G (8GB, 128GB) (Midnight Gray)"                                                                                                                                                                   ,"₹16,810"   ,3.6 out of 5 stars ,77                       ,https://www.amazon.in/Motorola-G62-128GB-Midnight-Gray/dp/B0BNKJYHTQ/ref=sr_1_81?dib=eyJ2IjoiMSJ9.tFkzLZ0okrSkG6w6k3GP7M43rq9a4FGjQG9WPCcjxM-OKFvqgWrEsUyQHONWhrRIFMvy8Hi3fQzoqnd444o56OHDguq7FWxL76HBm5lVJgC49t1oBXsjn6BXhIAkcGyn6wk_eOigOohOW9i0ePz2J_fve-4rL5cPV1w0lAtnLWgLJHQ2urg12xwwZF_g47W7ES15PU2NbNHlOdmd55auwDtiZU5IQCPpHKMGs04imug.DRy25f0oM4scFUlOAken6wzXs8FZyDCt8WVlpeZD2ZI&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021394&sr=8-81
"Motorola G14 4G (Pale Lilac, 4GB RAM, 128GB Storage) | 6.5” ultrawide Full HD+ Display | 50MP + 2MP | 8MP Front Camera | Immersive Stereo Speakers with Dolby Atmos"                                            ,"₹8,999"    ,4.0 out of 5 stars ,249                      ,https://www.amazon.in/Motorola-Storage-ultrawide-Immersive-Speakers/dp/B0CGNXJSHT/ref=sr_1_82?dib=eyJ2IjoiMSJ9.tFkzLZ0okrSkG6w6k3GP7M43rq9a4FGjQG9WPCcjxM-OKFvqgWrEsUyQHONWhrRIFMvy8Hi3fQzoqnd444o56OHDguq7FWxL76HBm5lVJgC49t1oBXsjn6BXhIAkcGyn6wk_eOigOohOW9i0ePz2J_fve-4rL5cPV1w0lAtnLWgLJHQ2urg12xwwZF_g47W7ES15PU2NbNHlOdmd55auwDtiZU5IQCPpHKMGs04imug.DRy25f0oM4scFUlOAken6wzXs8FZyDCt8WVlpeZD2ZI&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021394&sr=8-82
"(Refurbished) Motorola Edge 30 (Aurora Green,8GB RAM, 128GB Storage)"                                                                                                                                           ,"₹16,899"   ,2.8 out of 5 stars ,8                        ,https://www.amazon.in/Motorola-Edge-Aurora-8GB-128GB/dp/B0BJ2ZL1SR/ref=sr_1_83?dib=eyJ2IjoiMSJ9.tFkzLZ0okrSkG6w6k3GP7M43rq9a4FGjQG9WPCcjxM-OKFvqgWrEsUyQHONWhrRIFMvy8Hi3fQzoqnd444o56OHDguq7FWxL76HBm5lVJgC49t1oBXsjn6BXhIAkcGyn6wk_eOigOohOW9i0ePz2J_fve-4rL5cPV1w0lAtnLWgLJHQ2urg12xwwZF_g47W7ES15PU2NbNHlOdmd55auwDtiZU5IQCPpHKMGs04imug.DRy25f0oM4scFUlOAken6wzXs8FZyDCt8WVlpeZD2ZI&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021394&sr=8-83
"(Refurbished) Motorola Edge 30 (Meteor Grey, 128 GB) (6 GB RAM)"                                                                                                                                                ,"₹16,999"   ,5.0 out of 5 stars ,1                        ,https://www.amazon.in/Renewed-Motorola-Edge-Meteor-Grey/dp/B0BCX2HN8W/ref=sr_1_84?dib=eyJ2IjoiMSJ9.tFkzLZ0okrSkG6w6k3GP7M43rq9a4FGjQG9WPCcjxM-OKFvqgWrEsUyQHONWhrRIFMvy8Hi3fQzoqnd444o56OHDguq7FWxL76HBm5lVJgC49t1oBXsjn6BXhIAkcGyn6wk_eOigOohOW9i0ePz2J_fve-4rL5cPV1w0lAtnLWgLJHQ2urg12xwwZF_g47W7ES15PU2NbNHlOdmd55auwDtiZU5IQCPpHKMGs04imug.DRy25f0oM4scFUlOAken6wzXs8FZyDCt8WVlpeZD2ZI&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021394&sr=8-84
"(Refurbished) Motorola Edge 30 (Meteor Grey, 128 GB) (8 GB RAM)"                                                                                                                                                ,"₹17,899"   ,4.1 out of 5 stars ,10                       ,https://www.amazon.in/Renewed-Motorola-Edge-Meteor-Grey/dp/B0BHTB4YHD/ref=sr_1_85?dib=eyJ2IjoiMSJ9.tFkzLZ0okrSkG6w6k3GP7M43rq9a4FGjQG9WPCcjxM-OKFvqgWrEsUyQHONWhrRIFMvy8Hi3fQzoqnd444o56OHDguq7FWxL76HBm5lVJgC49t1oBXsjn6BXhIAkcGyn6wk_eOigOohOW9i0ePz2J_fve-4rL5cPV1w0lAtnLWgLJHQ2urg12xwwZF_g47W7ES15PU2NbNHlOdmd55auwDtiZU5IQCPpHKMGs04imug.DRy25f0oM4scFUlOAken6wzXs8FZyDCt8WVlpeZD2ZI&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021394&sr=8-85
"Motorola G40 4G (Dynamic Gray, 6GB RAM, 128GB Storage) | 6.78 inch Full HD+ IPS LCD Display | Qualcomm Snapdragon 732G Octa Core 2.3 GHz Processor | 64MP + 8MP + 2MP REAR Camera | 16MP Front Camera"          ,            ,3.6 out of 5 stars ,150                      ,https://www.amazon.in/MOTOROLA-Fusion-Dynamic-128GB-Storage/dp/B09DG851NK/ref=sr_1_86?dib=eyJ2IjoiMSJ9.tFkzLZ0okrSkG6w6k3GP7M43rq9a4FGjQG9WPCcjxM-OKFvqgWrEsUyQHONWhrRIFMvy8Hi3fQzoqnd444o56OHDguq7FWxL76HBm5lVJgC49t1oBXsjn6BXhIAkcGyn6wk_eOigOohOW9i0ePz2J_fve-4rL5cPV1w0lAtnLWgLJHQ2urg12xwwZF_g47W7ES15PU2NbNHlOdmd55auwDtiZU5IQCPpHKMGs04imug.DRy25f0oM4scFUlOAken6wzXs8FZyDCt8WVlpeZD2ZI&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021394&sr=8-86
"Lava Blaze 5G (Glass Green, 6GB RAM, UFS 2.2 128GB Storage) | 5G Ready | 50MP AI Triple Camera | Upto 11GB Expandable RAM | Charger Included | Clean Android (No Bloatware)"                                    ,"₹9,099"    ,4.0 out of 5 stars ,"7,751"                  ,https://www.amazon.in/Lava-Blaze-5G-Green-Expandable/dp/B0BSTVXFWD/ref=sr_1_87?dib=eyJ2IjoiMSJ9.tFkzLZ0okrSkG6w6k3GP7M43rq9a4FGjQG9WPCcjxM-OKFvqgWrEsUyQHONWhrRIFMvy8Hi3fQzoqnd444o56OHDguq7FWxL76HBm5lVJgC49t1oBXsjn6BXhIAkcGyn6wk_eOigOohOW9i0ePz2J_fve-4rL5cPV1w0lAtnLWgLJHQ2urg12xwwZF_g47W7ES15PU2NbNHlOdmd55auwDtiZU5IQCPpHKMGs04imug.DRy25f0oM4scFUlOAken6wzXs8FZyDCt8WVlpeZD2ZI&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021394&sr=8-87
"(Refurbished) Motorola One Fusion Plus, 6 GB RAM 128 GB ROM, Twilight Blue"                                                                                                                                     ,"₹11,999"   ,3.5 out of 5 stars ,57                       ,https://www.amazon.in/Renewed-Motorola-One-Fusion-Twilight/dp/B08KYDCSB5/ref=sr_1_88?dib=eyJ2IjoiMSJ9.tFkzLZ0okrSkG6w6k3GP7M43rq9a4FGjQG9WPCcjxM-OKFvqgWrEsUyQHONWhrRIFMvy8Hi3fQzoqnd444o56OHDguq7FWxL76HBm5lVJgC49t1oBXsjn6BXhIAkcGyn6wk_eOigOohOW9i0ePz2J_fve-4rL5cPV1w0lAtnLWgLJHQ2urg12xwwZF_g47W7ES15PU2NbNHlOdmd55auwDtiZU5IQCPpHKMGs04imug.DRy25f0oM4scFUlOAken6wzXs8FZyDCt8WVlpeZD2ZI&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021394&sr=8-88
"Lava Blaze 5G (Glass Blue, 8GB RAM, UFS 2.2 128GB Storage) | 5G Ready | 50MP AI Triple Camera | Upto 16GB Expandable RAM | Charger Included | Clean Android (No Bloatware)"                                     ,"₹10,299"   ,4.0 out of 5 stars ,"7,751"                  ,https://www.amazon.in/Lava-Blaze-5G-Blue-Expandable/dp/B0CBRN65NP/ref=sr_1_89?dib=eyJ2IjoiMSJ9.tFkzLZ0okrSkG6w6k3GP7M43rq9a4FGjQG9WPCcjxM-OKFvqgWrEsUyQHONWhrRIFMvy8Hi3fQzoqnd444o56OHDguq7FWxL76HBm5lVJgC49t1oBXsjn6BXhIAkcGyn6wk_eOigOohOW9i0ePz2J_fve-4rL5cPV1w0lAtnLWgLJHQ2urg12xwwZF_g47W7ES15PU2NbNHlOdmd55auwDtiZU5IQCPpHKMGs04imug.DRy25f0oM4scFUlOAken6wzXs8FZyDCt8WVlpeZD2ZI&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021394&sr=8-89
"Lava Blaze 5G (Glass Blue, 6GB RAM, UFS 2.2 128GB Storage) | 5G Ready | 50MP AI Triple Camera | Upto 11GB Expandable RAM | Charger Included | Clean Android (No Bloatware)"                                     ,"₹9,099"    ,4.0 out of 5 stars ,"7,751"                  ,https://www.amazon.in/Lava-Blaze-5G-Blue-Expandable/dp/B0BSTTK7HS/ref=sr_1_90?dib=eyJ2IjoiMSJ9.tFkzLZ0okrSkG6w6k3GP7M43rq9a4FGjQG9WPCcjxM-OKFvqgWrEsUyQHONWhrRIFMvy8Hi3fQzoqnd444o56OHDguq7FWxL76HBm5lVJgC49t1oBXsjn6BXhIAkcGyn6wk_eOigOohOW9i0ePz2J_fve-4rL5cPV1w0lAtnLWgLJHQ2urg12xwwZF_g47W7ES15PU2NbNHlOdmd55auwDtiZU5IQCPpHKMGs04imug.DRy25f0oM4scFUlOAken6wzXs8FZyDCt8WVlpeZD2ZI&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021394&sr=8-90
"Lava Blaze 5G (Glass Blue, 4GB RAM, UFS 2.2 128GB Storage) | 5G Ready | 50MP AI Triple Camera | Upto 7GB Expandable RAM | Charger Included | Clean Android (No Bloatware)"                                      ,"₹8,799"    ,4.1 out of 5 stars ,"2,420"                  ,https://www.amazon.in/Lava-Blaze-5G-Blue-Expandable/dp/B0BKKHFGCP/ref=sr_1_91?dib=eyJ2IjoiMSJ9.tFkzLZ0okrSkG6w6k3GP7M43rq9a4FGjQG9WPCcjxM-OKFvqgWrEsUyQHONWhrRIFMvy8Hi3fQzoqnd444o56OHDguq7FWxL76HBm5lVJgC49t1oBXsjn6BXhIAkcGyn6wk_eOigOohOW9i0ePz2J_fve-4rL5cPV1w0lAtnLWgLJHQ2urg12xwwZF_g47W7ES15PU2NbNHlOdmd55auwDtiZU5IQCPpHKMGs04imug.DRy25f0oM4scFUlOAken6wzXs8FZyDCt8WVlpeZD2ZI&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021394&sr=8-91
Motorola Moto G62 | 8GB 128GB | Frosted Blue Smartphone                                                                                                                                                          ,"₹15,990"   ,3.6 out of 5 stars ,14                       ,https://www.amazon.in/Motorola-Moto-128GB-Frosted-Smartphone/dp/B0C2J17T3V/ref=sr_1_92?dib=eyJ2IjoiMSJ9.tFkzLZ0okrSkG6w6k3GP7M43rq9a4FGjQG9WPCcjxM-OKFvqgWrEsUyQHONWhrRIFMvy8Hi3fQzoqnd444o56OHDguq7FWxL76HBm5lVJgC49t1oBXsjn6BXhIAkcGyn6wk_eOigOohOW9i0ePz2J_fve-4rL5cPV1w0lAtnLWgLJHQ2urg12xwwZF_g47W7ES15PU2NbNHlOdmd55auwDtiZU5IQCPpHKMGs04imug.DRy25f0oM4scFUlOAken6wzXs8FZyDCt8WVlpeZD2ZI&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021394&sr=8-92
"(Refurbished) Motorola G34 5G (Ocean Green, 4GB RAM, 128GB Storage) | Fastest 5G Processor Snapdragon 695 5G | 50 MP Quad Pixel Camera with Image Auto Enhance | 5000 mAh Battery with 20 W TurboPower Charger" ,            ,No reviews         ,0                        ,https://www.amazon.in/Refurbished-Motorola-Processor-Snapdragon-TurboPower/dp/B0CW9P1SPG/ref=sr_1_93?dib=eyJ2IjoiMSJ9.tFkzLZ0okrSkG6w6k3GP7M43rq9a4FGjQG9WPCcjxM-OKFvqgWrEsUyQHONWhrRIFMvy8Hi3fQzoqnd444o56OHDguq7FWxL76HBm5lVJgC49t1oBXsjn6BXhIAkcGyn6wk_eOigOohOW9i0ePz2J_fve-4rL5cPV1w0lAtnLWgLJHQ2urg12xwwZF_g47W7ES15PU2NbNHlOdmd55auwDtiZU5IQCPpHKMGs04imug.DRy25f0oM4scFUlOAken6wzXs8FZyDCt8WVlpeZD2ZI&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021394&sr=8-93
"Motorola e13 (Aurora Green, 4GB RAM 64GB Storage)"                                                                                                                                                              ,            ,3.9 out of 5 stars ,108                      ,https://www.amazon.in/Motorola-Aurora-Green-64GB-Storage/dp/B0C1CDXV9R/ref=sr_1_94?dib=eyJ2IjoiMSJ9.tFkzLZ0okrSkG6w6k3GP7M43rq9a4FGjQG9WPCcjxM-OKFvqgWrEsUyQHONWhrRIFMvy8Hi3fQzoqnd444o56OHDguq7FWxL76HBm5lVJgC49t1oBXsjn6BXhIAkcGyn6wk_eOigOohOW9i0ePz2J_fve-4rL5cPV1w0lAtnLWgLJHQ2urg12xwwZF_g47W7ES15PU2NbNHlOdmd55auwDtiZU5IQCPpHKMGs04imug.DRy25f0oM4scFUlOAken6wzXs8FZyDCt8WVlpeZD2ZI&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021394&sr=8-94
"(Refurbished) MOTOROLA G40 Fusion (Frosted Champagne, 64 GB) (4 GB RAM)"                                                                                                                                        ,"₹10,999"   ,3.5 out of 5 stars ,12                       ,https://www.amazon.in/Renewed-MOTOROLA-Fusion-Frosted-Champagne/dp/B09L6GPYY4/ref=sr_1_95?dib=eyJ2IjoiMSJ9.tFkzLZ0okrSkG6w6k3GP7M43rq9a4FGjQG9WPCcjxM-OKFvqgWrEsUyQHONWhrRIFMvy8Hi3fQzoqnd444o56OHDguq7FWxL76HBm5lVJgC49t1oBXsjn6BXhIAkcGyn6wk_eOigOohOW9i0ePz2J_fve-4rL5cPV1w0lAtnLWgLJHQ2urg12xwwZF_g47W7ES15PU2NbNHlOdmd55auwDtiZU5IQCPpHKMGs04imug.DRy25f0oM4scFUlOAken6wzXs8FZyDCt8WVlpeZD2ZI&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021394&sr=8-95
"(Refurbished) Moto g73 5G (Midnight Blue) (8GB RAM,128GB Storage)"                                                                                                                                              ,"₹12,999"   ,3.5 out of 5 stars ,8                        ,https://www.amazon.in/Refurbished-Moto-Midnight-128GB-Storage/dp/B0C4K1HZY2/ref=sr_1_96?dib=eyJ2IjoiMSJ9.tFkzLZ0okrSkG6w6k3GP7M43rq9a4FGjQG9WPCcjxM-OKFvqgWrEsUyQHONWhrRIFMvy8Hi3fQzoqnd444o56OHDguq7FWxL76HBm5lVJgC49t1oBXsjn6BXhIAkcGyn6wk_eOigOohOW9i0ePz2J_fve-4rL5cPV1w0lAtnLWgLJHQ2urg12xwwZF_g47W7ES15PU2NbNHlOdmd55auwDtiZU5IQCPpHKMGs04imug.DRy25f0oM4scFUlOAken6wzXs8FZyDCt8WVlpeZD2ZI&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021394&sr=8-96
"itel A70 (4GB RAM, 256GB ROM) Upto 12GB RAM with Memory Fusion | 13MP Dual Rear Camera & 8MP Front Camera | 5000mAh with Type-C | Dynamic Bar | Side Fingerprint | Octa-Core Processor | Azure Blue"            ,"₹7,499"    ,3.9 out of 5 stars ,901                      ,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjMxMDA3NTM2MzEzMTM4OjE3MTYwMjEzOTY6c3BfYXRmX25leHQ6MzAwMTE2MjQ3NTAzMzMyOjowOjo&url=%2F5000mAh-Dynamic-Fingerprint-Octa-Core-Processor%2Fdp%2FB0CQ81YJ6R%2Fref%3Dsr_1_97_sspa%3Fdib%3DeyJ2IjoiMSJ9.-N2192oMjhSHkcObaryRnL1aMbnq9NAQzGExW5E6L-3ep7rtfSgsslKl1WywdcJD8O6INDPn9oZO3x4MX2L9S8mJbK-RsPeEveOAQjJcjR5ZQQ_A3gQ4XulZWR8qwSaFwusWncp_Vbv6iR22ypu8NEG1Tuvj7Ij3d1FUzIn-oMQ.jY4y4lnO0B6k8gXfvvt1UOpZKdcfQCvpLfyLuZucm-0%26dib_tag%3Dse%26keywords%3DMotorola%2Bedge%2B50%2Bfusion%26qid%3D1716021396%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"TECNO Spark 10 5G (Meta Blue, 8GB RAM,256GB Storage)|16GB Expandable RAM | Ultra Clear 50MP Superior Rear Camera| Dimensity 6020 7nm Powerful 5G Processor"                                                     ,"₹14,999"   ,3.7 out of 5 stars ,868                      ,https://www.amazon.in/Expandable-Superior-Dimensity-Powerful-Processor/dp/B0C14MRRVN/ref=sr_1_98?dib=eyJ2IjoiMSJ9.-N2192oMjhSHkcObaryRnL1aMbnq9NAQzGExW5E6L-3ep7rtfSgsslKl1WywdcJD8O6INDPn9oZO3x4MX2L9S8mJbK-RsPeEveOAQjJcjR5ZQQ_A3gQ4XulZWR8qwSaFwusWncp_Vbv6iR22ypu8NEG1Tuvj7Ij3d1FUzIn-oMQ.jY4y4lnO0B6k8gXfvvt1UOpZKdcfQCvpLfyLuZucm-0&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021396&sr=8-98
"TECNO Spark 10 5G (Meta White, 8GB RAM,256GB Storage)|16GB Expandable RAM | Ultra Clear 50MP Superior Rear Camera| Dimensity 6020 7nm Powerful 5G Processor"                                                    ,"₹14,999"   ,3.7 out of 5 stars ,868                      ,https://www.amazon.in/Expandable-Superior-Dimensity-Powerful-Processor/dp/B0C14QCFHT/ref=sr_1_99?dib=eyJ2IjoiMSJ9.-N2192oMjhSHkcObaryRnL1aMbnq9NAQzGExW5E6L-3ep7rtfSgsslKl1WywdcJD8O6INDPn9oZO3x4MX2L9S8mJbK-RsPeEveOAQjJcjR5ZQQ_A3gQ4XulZWR8qwSaFwusWncp_Vbv6iR22ypu8NEG1Tuvj7Ij3d1FUzIn-oMQ.jY4y4lnO0B6k8gXfvvt1UOpZKdcfQCvpLfyLuZucm-0&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021396&sr=8-99
