Description,Price,Rating,Review Count,URL
"(Refurbished) HP Chromebook C640 10th Gen Intel Core i5 FHD Thin & Light Touchscreen Laptop (8 GB DDR4 RAM/64 GB eMMC SSD + 128 GB MicroSD Card/14"" (35.6 cm) FHD/Chrome OS/WiFi/BT/Webcam/Intel Graphics)","₹17,055",3.4 out of 5 stars,17,https://www.amazon.in/Refurbished-HP-Chromebook-Touchscreen-Graphics/dp/B0C58DRSF3/ref=sr_1_37?dib=eyJ2IjoiMSJ9.vVd9P46UOFHgPu5Z0_0aAwmUkyeIQdn_bPjRvGhQS-gs7I4GlxKW9ilWY69LtRgOEVo8ZsJfwX47-5bKakf705Svc5mmzKubNc6sIdp8dw-i9e70a_gHp1q0QDjnDw_0onBxtD1hl1116Dez8QhVeeFkIGC322jDe8Ozo0QWCe9K7cDR2TldvMrbjbGsKWM1a_UbkXSc0N7txNikqO99GIBq_ByXCiQlfT3p7uv1bWw.Z7IJD_4PPShrz0Crdmr2voVCl1xpUCEN6gQcu-Ja_D4&dib_tag=se&keywords=laptops&qid=1716895948&sr=8-37
"HP Laptop 14, Intel® Core™ i3-1215U, 14-inch(35.6 cm), FHD,8GB DDR4,512GB SSD,MSO,Dual Speakers,Win 11,Silver, 1.46 kg,14s-dq5138TU","₹38,290",4.1 out of 5 stars,"1,130",https://www.amazon.in/HP-i3-1215U-14-inch-Speakers-14s-dq5138TU/dp/B0CXMX4NJ2/ref=sr_1_38?dib=eyJ2IjoiMSJ9.vVd9P46UOFHgPu5Z0_0aAwmUkyeIQdn_bPjRvGhQS-gs7I4GlxKW9ilWY69LtRgOEVo8ZsJfwX47-5bKakf705Svc5mmzKubNc6sIdp8dw-i9e70a_gHp1q0QDjnDw_0onBxtD1hl1116Dez8QhVeeFkIGC322jDe8Ozo0QWCe9K7cDR2TldvMrbjbGsKWM1a_UbkXSc0N7txNikqO99GIBq_ByXCiQlfT3p7uv1bWw.Z7IJD_4PPShrz0Crdmr2voVCl1xpUCEN6gQcu-Ja_D4&dib_tag=se&keywords=laptops&qid=1716895948&sr=8-38
"Lenovo V15 AMD Ryzen 3 7320U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/Arctic Grey/1.65 Kg), 82YU00W7IN","₹27,990",3.7 out of 5 stars,32,https://www.amazon.in/Lenovo-39-62cm-Antiglare-Windows-82YU00W7IN/dp/B0C69Z4TKW/ref=sr_1_39?dib=eyJ2IjoiMSJ9.vVd9P46UOFHgPu5Z0_0aAwmUkyeIQdn_bPjRvGhQS-gs7I4GlxKW9ilWY69LtRgOEVo8ZsJfwX47-5bKakf705Svc5mmzKubNc6sIdp8dw-i9e70a_gHp1q0QDjnDw_0onBxtD1hl1116Dez8QhVeeFkIGC322jDe8Ozo0QWCe9K7cDR2TldvMrbjbGsKWM1a_UbkXSc0N7txNikqO99GIBq_ByXCiQlfT3p7uv1bWw.Z7IJD_4PPShrz0Crdmr2voVCl1xpUCEN6gQcu-Ja_D4&dib_tag=se&keywords=laptops&qid=1716895948&sr=8-39
"HP Victus Gaming Laptop, 13th Gen Intel Core i5-13420H, 6GB RTX 4050 GPU, 15.6-inch (39.6 cm) FHD, IPS, 144 Hz, 16GB DDR4, 1TB SSD, Backlit KB, B&O (Win 11,MSO,Blue, 2.37 kg), fa1317TX","₹83,490",4.2 out of 5 stars,87,https://www.amazon.in/HP-i5-13420H-15-6-inch-Backlit-fa1317TX/dp/B0D1YHWVF9/ref=sr_1_40?dib=eyJ2IjoiMSJ9.vVd9P46UOFHgPu5Z0_0aAwmUkyeIQdn_bPjRvGhQS-gs7I4GlxKW9ilWY69LtRgOEVo8ZsJfwX47-5bKakf705Svc5mmzKubNc6sIdp8dw-i9e70a_gHp1q0QDjnDw_0onBxtD1hl1116Dez8QhVeeFkIGC322jDe8Ozo0QWCe9K7cDR2TldvMrbjbGsKWM1a_UbkXSc0N7txNikqO99GIBq_ByXCiQlfT3p7uv1bWw.Z7IJD_4PPShrz0Crdmr2voVCl1xpUCEN6gQcu-Ja_D4&dib_tag=se&keywords=laptops&qid=1716895948&sr=8-40
"Samsung Galaxy Book2 (NP750) Intel 12th Gen core i5 39.6cm (15.6"") FHD Thin & Light Laptop (8 GB/512 GB/Windows 11/MS Office/Backlit Keyboard/Finger Print Reader/Silver/1.55Kg), NP750XED-KC1IN","₹49,990",4.2 out of 5 stars,226,https://www.amazon.in/Samsung-Windows-Backlit-Keyboard-NP750XED-KC1IN/dp/B09Z216R5Q/ref=sr_1_41?dib=eyJ2IjoiMSJ9.vVd9P46UOFHgPu5Z0_0aAwmUkyeIQdn_bPjRvGhQS-gs7I4GlxKW9ilWY69LtRgOEVo8ZsJfwX47-5bKakf705Svc5mmzKubNc6sIdp8dw-i9e70a_gHp1q0QDjnDw_0onBxtD1hl1116Dez8QhVeeFkIGC322jDe8Ozo0QWCe9K7cDR2TldvMrbjbGsKWM1a_UbkXSc0N7txNikqO99GIBq_ByXCiQlfT3p7uv1bWw.Z7IJD_4PPShrz0Crdmr2voVCl1xpUCEN6gQcu-Ja_D4&dib_tag=se&keywords=laptops&qid=1716895948&sr=8-41
"HP Laptop 15, 13th Gen Intel Core i3-1315U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Thin & Light, Intel Iris Xᵉ Graphics, Dual Speakers (Win 11, MSO 2021, Silver, 1.59 kg), fd0006TU","₹40,990",4.1 out of 5 stars,"1,878",https://www.amazon.in/HP-i3-1315U-15-6-inch-Graphics-Speakers/dp/B0C3RF3HT3/ref=sr_1_42?dib=eyJ2IjoiMSJ9.vVd9P46UOFHgPu5Z0_0aAwmUkyeIQdn_bPjRvGhQS-gs7I4GlxKW9ilWY69LtRgOEVo8ZsJfwX47-5bKakf705Svc5mmzKubNc6sIdp8dw-i9e70a_gHp1q0QDjnDw_0onBxtD1hl1116Dez8QhVeeFkIGC322jDe8Ozo0QWCe9K7cDR2TldvMrbjbGsKWM1a_UbkXSc0N7txNikqO99GIBq_ByXCiQlfT3p7uv1bWw.Z7IJD_4PPShrz0Crdmr2voVCl1xpUCEN6gQcu-Ja_D4&dib_tag=se&keywords=laptops&qid=1716895948&sr=8-42
"Dell 14, Intel 12th Gen Core i5-1235U Processor Laptop/8GB/512GB SSD/14.0"" (35.56cm) FHD Display/Intel UHD Graphics/Spill-Resistant Keyboard/Win 11 + MSO'21/Black/15 Month McAfee, Thin & Light-1.48kg","₹46,490",3.8 out of 5 stars,601,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODYxMjQ1Njg1MTIwMTQ4OjE3MTY4OTU5NDk6c3BfbXRmOjMwMDA1MDc3OTU5NDYzMjo6MDo6&url=%2FDell-14-Rheinland-Certified-Comfortview%2Fdp%2FB0BQJ7NMVM%2Fref%3Dsr_1_43_sspa%3Fdib%3DeyJ2IjoiMSJ9.vVd9P46UOFHgPu5Z0_0aAwmUkyeIQdn_bPjRvGhQS-gs7I4GlxKW9ilWY69LtRgOEVo8ZsJfwX47-5bKakf705Svc5mmzKubNc6sIdp8dw-i9e70a_gHp1q0QDjnDw_0onBxtD1hl1116Dez8QhVeeFkIGC322jDe8Ozo0QWCe9K7cDR2TldvMrbjbGsKWM1a_UbkXSc0N7txNikqO99GIBq_ByXCiQlfT3p7uv1bWw.Z7IJD_4PPShrz0Crdmr2voVCl1xpUCEN6gQcu-Ja_D4%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1716895948%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Chuwi HeroBook Pro 14.1'' Intel Celeron N4020 Laptop with 8GB RAM, 256GB SSD, Windows 11, 1TB Expand, FHD IPS, Ultra Slim, USB3.0, Mini-HDMI, Webcam","₹16,990",3.7 out of 5 stars,"4,009",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODYxMjQ1Njg1MTIwMTQ4OjE3MTY4OTU5NDk6c3BfbXRmOjMwMDE0MDA3OTY4MDczMjo6MDo6&url=%2FChuwi-HeroBook-Pro-Celeron-Mini-HDMI%2Fdp%2FB00OKAFZHO%2Fref%3Dsr_1_44_sspa%3Fdib%3DeyJ2IjoiMSJ9.vVd9P46UOFHgPu5Z0_0aAwmUkyeIQdn_bPjRvGhQS-gs7I4GlxKW9ilWY69LtRgOEVo8ZsJfwX47-5bKakf705Svc5mmzKubNc6sIdp8dw-i9e70a_gHp1q0QDjnDw_0onBxtD1hl1116Dez8QhVeeFkIGC322jDe8Ozo0QWCe9K7cDR2TldvMrbjbGsKWM1a_UbkXSc0N7txNikqO99GIBq_ByXCiQlfT3p7uv1bWw.Z7IJD_4PPShrz0Crdmr2voVCl1xpUCEN6gQcu-Ja_D4%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1716895948%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Dell Inspiron 7420 2in1 Laptop, Intel Core i7-1255U Processor/16GB/512GB/14.0"" (35.56cm) FHD+ WVA Touch 250 nits, Active Pen/Win 11 + MSO'21, 15 Month McAfee/Backlit KB + FPR/Platinum Silver","₹77,490",3.9 out of 5 stars,75,https://www.amazon.in/Dell-Inspiron-i7-1255U-Processor-Platinum/dp/B0C9F142V6/ref=sr_1_45?dib=eyJ2IjoiMSJ9.vVd9P46UOFHgPu5Z0_0aAwmUkyeIQdn_bPjRvGhQS-gs7I4GlxKW9ilWY69LtRgOEVo8ZsJfwX47-5bKakf705Svc5mmzKubNc6sIdp8dw-i9e70a_gHp1q0QDjnDw_0onBxtD1hl1116Dez8QhVeeFkIGC322jDe8Ozo0QWCe9K7cDR2TldvMrbjbGsKWM1a_UbkXSc0N7txNikqO99GIBq_ByXCiQlfT3p7uv1bWw.Z7IJD_4PPShrz0Crdmr2voVCl1xpUCEN6gQcu-Ja_D4&dib_tag=se&keywords=laptops&qid=1716895948&sr=8-45
"Dell Inspiron 3520 Laptop, Intel Core i5-1235U Processor, 16GB,512GB,15.6"" (39.62cm) FHD Display, Backlit Keyboard, Win 11 + MSO'21,15 Month McAfee, Silver, Thin & Light-1.65kg","₹51,899",3.7 out of 5 stars,20,https://www.amazon.in/Dell-Inspiron-3520-Processor-Light-1-65kg/dp/B0CJJYCYSQ/ref=sr_1_46?dib=eyJ2IjoiMSJ9.vVd9P46UOFHgPu5Z0_0aAwmUkyeIQdn_bPjRvGhQS-gs7I4GlxKW9ilWY69LtRgOEVo8ZsJfwX47-5bKakf705Svc5mmzKubNc6sIdp8dw-i9e70a_gHp1q0QDjnDw_0onBxtD1hl1116Dez8QhVeeFkIGC322jDe8Ozo0QWCe9K7cDR2TldvMrbjbGsKWM1a_UbkXSc0N7txNikqO99GIBq_ByXCiQlfT3p7uv1bWw.Z7IJD_4PPShrz0Crdmr2voVCl1xpUCEN6gQcu-Ja_D4&dib_tag=se&keywords=laptops&qid=1716895948&sr=8-46
"HP Victus Gaming Laptop, 13th Gen Intel Core i5-13420H, 4GB RTX 2050 GPU, 15.6-inch (39.6 cm), FHD, IPS, 144Hz, 16GB DDR4, 1TB SSD, Backlit KB, B&O, Dual Speakers (MSO, Silver, 2.37 kg), fa1307TX","₹66,990",3.6 out of 5 stars,8,https://www.amazon.in/HP-i5-13420H-15-6-inch-Speakers-fa1307TX/dp/B0D2LG3DRJ/ref=sr_1_47?dib=eyJ2IjoiMSJ9.vVd9P46UOFHgPu5Z0_0aAwmUkyeIQdn_bPjRvGhQS-gs7I4GlxKW9ilWY69LtRgOEVo8ZsJfwX47-5bKakf705Svc5mmzKubNc6sIdp8dw-i9e70a_gHp1q0QDjnDw_0onBxtD1hl1116Dez8QhVeeFkIGC322jDe8Ozo0QWCe9K7cDR2TldvMrbjbGsKWM1a_UbkXSc0N7txNikqO99GIBq_ByXCiQlfT3p7uv1bWw.Z7IJD_4PPShrz0Crdmr2voVCl1xpUCEN6gQcu-Ja_D4&dib_tag=se&keywords=laptops&qid=1716895948&sr=8-47
"ASUS Vivobook 15, IntelCore i7-12650H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16 GB RAM/512GB SSD/Win11/Office 2021/Backlit/42WHr /Silver/1.75), X1502ZA-EJ742WS","₹63,990",3.7 out of 5 stars,101,https://www.amazon.in/ASUS-Vivobook-IntelCore-i7-12650H-X1502ZA-EJ742WS/dp/B0CCP9RSG9/ref=sr_1_48?dib=eyJ2IjoiMSJ9.vVd9P46UOFHgPu5Z0_0aAwmUkyeIQdn_bPjRvGhQS-gs7I4GlxKW9ilWY69LtRgOEVo8ZsJfwX47-5bKakf705Svc5mmzKubNc6sIdp8dw-i9e70a_gHp1q0QDjnDw_0onBxtD1hl1116Dez8QhVeeFkIGC322jDe8Ozo0QWCe9K7cDR2TldvMrbjbGsKWM1a_UbkXSc0N7txNikqO99GIBq_ByXCiQlfT3p7uv1bWw.Z7IJD_4PPShrz0Crdmr2voVCl1xpUCEN6gQcu-Ja_D4&dib_tag=se&keywords=laptops&qid=1716895948&sr=8-48
"HP Laptop 15, 12th Gen i3-1215U, 15.6-inch (39.6 cm), FHD, Anti-Glare, 8GB DDR4, 512GB SSD, Intel UHD Graphics, Dual Speakers, (Win 11, MSO 2021, Silver, 1.69 kg), 15s-fy5006TU","₹35,990",3.9 out of 5 stars,254,https://www.amazon.in/HP-i3-1215U-15-6-inch-Anti-Glare-15s-fy5006TU/dp/B0CJBL2QWY/ref=sr_1_49?dib=eyJ2IjoiMSJ9.vVd9P46UOFHgPu5Z0_0aAwmUkyeIQdn_bPjRvGhQS-gs7I4GlxKW9ilWY69LtRgOEVo8ZsJfwX47-5bKakf705Svc5mmzKubNc6sIdp8dw-i9e70a_gHp1q0QDjnDw_0onBxtD1hl1116Dez8QhVeeFkIGC322jDe8Ozo0QWCe9K7cDR2TldvMrbjbGsKWM1a_UbkXSc0N7txNikqO99GIBq_ByXCiQlfT3p7uv1bWw.Z7IJD_4PPShrz0Crdmr2voVCl1xpUCEN6gQcu-Ja_D4&dib_tag=se&keywords=laptops&qid=1716895948&sr=8-49
"ASUS Vivobook 16X (2022) Thin and Light Laptop,AMD Ryzen 5 5600H, 16.0-inch (40.64 cms) FHD+ 16:10, (8GB RAM/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.80 kg), M1603QA-MB501WS","₹49,990",4.2 out of 5 stars,"1,267",https://www.amazon.in/ASUS-Vivobook-16-0-inch-40-64-M1603QA-MB501WS/dp/B0B8ZT96HS/ref=sr_1_50?dib=eyJ2IjoiMSJ9.vVd9P46UOFHgPu5Z0_0aAwmUkyeIQdn_bPjRvGhQS-gs7I4GlxKW9ilWY69LtRgOEVo8ZsJfwX47-5bKakf705Svc5mmzKubNc6sIdp8dw-i9e70a_gHp1q0QDjnDw_0onBxtD1hl1116Dez8QhVeeFkIGC322jDe8Ozo0QWCe9K7cDR2TldvMrbjbGsKWM1a_UbkXSc0N7txNikqO99GIBq_ByXCiQlfT3p7uv1bWw.Z7IJD_4PPShrz0Crdmr2voVCl1xpUCEN6gQcu-Ja_D4&dib_tag=se&keywords=laptops&qid=1716895948&sr=8-50
"Samsung Galaxy Book3 Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) Galaxy Book3 Thin and Light Laptop (15.6 Inch, Silver, 1.58 Kg, with MS Office)","₹62,990",4.2 out of 5 stars,108,https://www.amazon.in/Samsung-NP750XFG-KB2IN-Galaxy-Book3/dp/B0BVW7RJ5X/ref=sr_1_51?dib=eyJ2IjoiMSJ9.vVd9P46UOFHgPu5Z0_0aAwmUkyeIQdn_bPjRvGhQS-gs7I4GlxKW9ilWY69LtRgOEVo8ZsJfwX47-5bKakf705Svc5mmzKubNc6sIdp8dw-i9e70a_gHp1q0QDjnDw_0onBxtD1hl1116Dez8QhVeeFkIGC322jDe8Ozo0QWCe9K7cDR2TldvMrbjbGsKWM1a_UbkXSc0N7txNikqO99GIBq_ByXCiQlfT3p7uv1bWw.Z7IJD_4PPShrz0Crdmr2voVCl1xpUCEN6gQcu-Ja_D4&dib_tag=se&keywords=laptops&qid=1716895948&sr=8-51
"(Refurbished) Lenovo ThinkPad 6th Gen Intel Core i5 Thin & Light HD Touchscreen Laptop (8 GB RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/WiFi/Bluetooth 4.1/Webcam/Integrated HD Graphics)","₹16,499",5.0 out of 5 stars,3,https://www.amazon.in/Refurbished-Lenovo-Touchscreen-Bluetooth-Integrated/dp/B0D33MQ8F1/ref=sr_1_52?dib=eyJ2IjoiMSJ9.vVd9P46UOFHgPu5Z0_0aAwmUkyeIQdn_bPjRvGhQS-gs7I4GlxKW9ilWY69LtRgOEVo8ZsJfwX47-5bKakf705Svc5mmzKubNc6sIdp8dw-i9e70a_gHp1q0QDjnDw_0onBxtD1hl1116Dez8QhVeeFkIGC322jDe8Ozo0QWCe9K7cDR2TldvMrbjbGsKWM1a_UbkXSc0N7txNikqO99GIBq_ByXCiQlfT3p7uv1bWw.Z7IJD_4PPShrz0Crdmr2voVCl1xpUCEN6gQcu-Ja_D4&dib_tag=se&keywords=laptops&qid=1716895948&sr=8-52
"Lenovo LOQ AI Powered AMD Ryzen 7 7840HS 15.6"" (39.6cm) FHD IPS 144Hz 350Nits Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 4050 6GB/Office 2021/3 Month Game Pass/Storm Grey/2.4Kg), 82XT004JIN","₹83,990",4.2 out of 5 stars,3,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODYxMjQ1Njg1MTIwMTQ4OjE3MTY4OTU5NDk6c3BfYnRmOjMwMDE2NTk2OTM4NzMzMjo6MDo6&url=%2FLenovo-Powered-7840HS-350Nits-82XT004JIN%2Fdp%2FB0CR1KCT6B%2Fref%3Dsr_1_53_sspa%3Fdib%3DeyJ2IjoiMSJ9.vVd9P46UOFHgPu5Z0_0aAwmUkyeIQdn_bPjRvGhQS-gs7I4GlxKW9ilWY69LtRgOEVo8ZsJfwX47-5bKakf705Svc5mmzKubNc6sIdp8dw-i9e70a_gHp1q0QDjnDw_0onBxtD1hl1116Dez8QhVeeFkIGC322jDe8Ozo0QWCe9K7cDR2TldvMrbjbGsKWM1a_UbkXSc0N7txNikqO99GIBq_ByXCiQlfT3p7uv1bWw.Z7IJD_4PPShrz0Crdmr2voVCl1xpUCEN6gQcu-Ja_D4%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1716895948%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"ZEBRONICS PRO Series Y NBC 2S, Intel Core 11th Gen i5 Processor 16GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6 CM), IPS Display, Ultra Slim, 38.5Wh Large Battery, Windows 11, Silver, 1.76 Kg","₹28,490",3.7 out of 5 stars,41,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODYxMjQ1Njg1MTIwMTQ4OjE3MTY4OTU5NDk6c3BfYnRmOjMwMDE2NzAyOTk0NjQzMjo6MDo6&url=%2FZEBRONICS-Processor-15-6-Inch-Display-Battery%2Fdp%2FB0CM3N8LVG%2Fref%3Dsr_1_54_sspa%3Fdib%3DeyJ2IjoiMSJ9.vVd9P46UOFHgPu5Z0_0aAwmUkyeIQdn_bPjRvGhQS-gs7I4GlxKW9ilWY69LtRgOEVo8ZsJfwX47-5bKakf705Svc5mmzKubNc6sIdp8dw-i9e70a_gHp1q0QDjnDw_0onBxtD1hl1116Dez8QhVeeFkIGC322jDe8Ozo0QWCe9K7cDR2TldvMrbjbGsKWM1a_UbkXSc0N7txNikqO99GIBq_ByXCiQlfT3p7uv1bWw.Z7IJD_4PPShrz0Crdmr2voVCl1xpUCEN6gQcu-Ja_D4%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1716895948%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Lenovo LOQ Intel Core i5-12450H 15.6"" (39.6cm) FHD IPS 144Hz 350Nits Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 4050 6GB Graphics/Office 2021/3 Month Game Pass/Storm Grey/2.4Kg), 82XV00F6IN","₹76,990",3.5 out of 5 stars,2,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxODgxNzc4MTU3NjE0ODoxNzE2ODk1OTUyOnNwX2F0Zl9uZXh0OjMwMDEyOTkxODM5MzUzMjo6MDo6&url=%2FLenovo-i5-12450H-350Nits-Graphics-82XV00F6IN%2Fdp%2FB0CR1J1WKL%2Fref%3Dsr_1_49_sspa%3Fdib%3DeyJ2IjoiMSJ9.gkqYHWk6isz59aqJupgz6LU63qRe87UXqHT2A6XmjrKXyyTRaP7X_u2dCPlzdQWh3P2-m1oxp0Mkn2SMZ9-WtY_Xf4nNk5hbfqoQhq40Mh-szxjlVlHhmJpTz1h8mlQqHxETzJpcTIpF4i16WW4hMa6aRqRp1xNUQUIWVKt312OGJgrSa9Mt4M9LnHAW5GYjNtUXvjUYmSlAmW2oQMXZmKSV6fRyTAqabUsmxEilIDo.NSuQfCcX6NYLgLN5LkLTzQTsFqcH4AixsLVmjZH9aCQ%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1716895952%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Chuwi GemiBook Plus 15.6"" Laptop, 8GB RAM 256GB SSD, Windows 11, Intel N100 (Upto 3.4GHz), WiFi 6, USB-A 3.0, Webcam, Bluetooth 5.2, HDMI Port, 38Wh, 1.7kg (Iron Gray)","₹22,990",3.8 out of 5 stars,258,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxODgxNzc4MTU3NjE0ODoxNzE2ODk1OTUyOnNwX2F0Zl9uZXh0OjMwMDE0MDA3OTY4MDgzMjo6MDo6&url=%2FChuwi-GemiBook-Plus-Windows-Bluetooth%2Fdp%2FB0CP98WK8J%2Fref%3Dsr_1_50_sspa%3Fdib%3DeyJ2IjoiMSJ9.gkqYHWk6isz59aqJupgz6LU63qRe87UXqHT2A6XmjrKXyyTRaP7X_u2dCPlzdQWh3P2-m1oxp0Mkn2SMZ9-WtY_Xf4nNk5hbfqoQhq40Mh-szxjlVlHhmJpTz1h8mlQqHxETzJpcTIpF4i16WW4hMa6aRqRp1xNUQUIWVKt312OGJgrSa9Mt4M9LnHAW5GYjNtUXvjUYmSlAmW2oQMXZmKSV6fRyTAqabUsmxEilIDo.NSuQfCcX6NYLgLN5LkLTzQTsFqcH4AixsLVmjZH9aCQ%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1716895952%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"HP Laptop 15s, Intel Celeron N4500, 15.6-inch (39.6 cm), HD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, 720p HD Camera, Thin & Light, Dual Speakers (Win 11, Black, 1.65 kg), fq3066TU","₹26,383",3.4 out of 5 stars,33,https://www.amazon.in/HP-15-6-inch-Micro-Edge-Graphics-15s-fq3066TU/dp/B0CJC7S45V/ref=sr_1_51?dib=eyJ2IjoiMSJ9.gkqYHWk6isz59aqJupgz6LU63qRe87UXqHT2A6XmjrKXyyTRaP7X_u2dCPlzdQWh3P2-m1oxp0Mkn2SMZ9-WtY_Xf4nNk5hbfqoQhq40Mh-szxjlVlHhmJpTz1h8mlQqHxETzJpcTIpF4i16WW4hMa6aRqRp1xNUQUIWVKt312OGJgrSa9Mt4M9LnHAW5GYjNtUXvjUYmSlAmW2oQMXZmKSV6fRyTAqabUsmxEilIDo.NSuQfCcX6NYLgLN5LkLTzQTsFqcH4AixsLVmjZH9aCQ&dib_tag=se&keywords=laptops&qid=1716895952&sr=8-51
"Acer Aspire Lite 12th Gen Intel Core i7-1255U Premium Metal Laptop (Windows 11 Home/16 GB RAM/512 GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg","₹52,990",3.8 out of 5 stars,398,https://www.amazon.in/Acer-i7-1255U-Premium-Windows-AL15-52/dp/B0D262KC1J/ref=sr_1_52?dib=eyJ2IjoiMSJ9.gkqYHWk6isz59aqJupgz6LU63qRe87UXqHT2A6XmjrKXyyTRaP7X_u2dCPlzdQWh3P2-m1oxp0Mkn2SMZ9-WtY_Xf4nNk5hbfqoQhq40Mh-szxjlVlHhmJpTz1h8mlQqHxETzJpcTIpF4i16WW4hMa6aRqRp1xNUQUIWVKt312OGJgrSa9Mt4M9LnHAW5GYjNtUXvjUYmSlAmW2oQMXZmKSV6fRyTAqabUsmxEilIDo.NSuQfCcX6NYLgLN5LkLTzQTsFqcH4AixsLVmjZH9aCQ&dib_tag=se&keywords=laptops&qid=1716895952&sr=8-52
"Dell 14, Intel 12th Gen Core i5-1235U Processor Laptop/8GB/512GB SSD/14.0"" (35.56cm) FHD Display/Intel UHD Graphics/Spill-Resistant Keyboard/Win 11 + MSO'21/Black/15 Month McAfee, Thin & Light-1.48kg","₹46,490",3.8 out of 5 stars,601,https://www.amazon.in/Dell-14-Rheinland-Certified-Comfortview/dp/B0BQJ7NMVM/ref=sr_1_53?dib=eyJ2IjoiMSJ9.gkqYHWk6isz59aqJupgz6LU63qRe87UXqHT2A6XmjrKXyyTRaP7X_u2dCPlzdQWh3P2-m1oxp0Mkn2SMZ9-WtY_Xf4nNk5hbfqoQhq40Mh-szxjlVlHhmJpTz1h8mlQqHxETzJpcTIpF4i16WW4hMa6aRqRp1xNUQUIWVKt312OGJgrSa9Mt4M9LnHAW5GYjNtUXvjUYmSlAmW2oQMXZmKSV6fRyTAqabUsmxEilIDo.NSuQfCcX6NYLgLN5LkLTzQTsFqcH4AixsLVmjZH9aCQ&dib_tag=se&keywords=laptops&qid=1716895952&sr=8-53
"Lenovo V15 G4 Series Laptop AMD Ryzen 7 7730U Hexa Core with 16 GB RAM/ 512 GB SSD/Windows 11 Home (15.6 inch FHD Display, Iron Grey, with MS Office 1.6 kg","₹42,990",,M.R.P: ,https://www.amazon.in/Lenovo-Laptop-Windows-Display-Office/dp/B0D39BVJ7Y/ref=sr_1_54?dib=eyJ2IjoiMSJ9.gkqYHWk6isz59aqJupgz6LU63qRe87UXqHT2A6XmjrKXyyTRaP7X_u2dCPlzdQWh3P2-m1oxp0Mkn2SMZ9-WtY_Xf4nNk5hbfqoQhq40Mh-szxjlVlHhmJpTz1h8mlQqHxETzJpcTIpF4i16WW4hMa6aRqRp1xNUQUIWVKt312OGJgrSa9Mt4M9LnHAW5GYjNtUXvjUYmSlAmW2oQMXZmKSV6fRyTAqabUsmxEilIDo.NSuQfCcX6NYLgLN5LkLTzQTsFqcH4AixsLVmjZH9aCQ&dib_tag=se&keywords=laptops&qid=1716895952&sr=8-54
